"id","source","source_label","target","target_label","type"
"3291","343","Steed, Kathryn","3788","History, Roman","interest"
"3292","343","Steed, Kathryn","3794","History, Roman, Republic","interest"
"3293","343","Steed, Kathryn","3867","Law, Greek","interest"
"3294","343","Steed, Kathryn","3870","Law, Roman ","interest"
"3295","343","Steed, Kathryn","3962","Oratory","interest"
"3296","343","Steed, Kathryn","3963","Oratory, Greek","interest"
"3297","343","Steed, Kathryn","3962","Oratory","interest"
"3298","343","Steed, Kathryn","3964","Oratory, Roman","interest"
"3299","344","Steel, Catherine","3610","Cicero","interest"
"3300","344","Steel, Catherine","3962","Oratory","interest"
"3301","344","Steel, Catherine","3964","Oratory, Roman","interest"
"3302","345","Stefaniw, Blossom","3865","Late Antiquity","interest"
"3303","345","Stefaniw, Blossom","4036","Rhetoric, Late Roman","interest"
"3304","345","Stefaniw, Blossom","3944","Monasticism","interest"
"3305","345","Stefaniw, Blossom","3945","Monasticism, Egypt","interest"
"3306","345","Stefaniw, Blossom","3702","Gender","interest"
"3307","345","Stefaniw, Blossom","4052","Sexuality","interest"
"3308","346","Steinhauer, Julietta","4016","Religion","interest"
"3309","346","Steinhauer, Julietta","4025","Religion, Sociology Of","interest"
"3310","346","Steinhauer, Julietta","3998","Political Use Of Religious Symbols In Antiquity","interest"
"3311","346","Steinhauer, Julietta","4074","Symbols, Religious","interest"
"3312","346","Steinhauer, Julietta","4075","Symbols, Religious, Political Use Of","interest"
"3313","347","Stewart, Roberta","3788","History, Roman","interest"
"3314","347","Stewart, Roberta","3876","Literature","interest"
"3315","347","Stewart, Roberta","3634","Cultural Studies","interest"
"3316","347","Stewart, Roberta","4056","Slavery","interest"
"3317","347","Stewart, Roberta","4057","Slavery, Comparative  ","interest"
"3318","347","Stewart, Roberta","3956","Numismatics","interest"
"3319","347","Stewart, Roberta","3958","Numismatics, Roman","interest"
"3320","347","Stewart, Roberta","4114","Women","interest"
"3321","347","Stewart, Roberta","4118","Women, Roman","interest"
"3322","347","Stewart, Roberta","4006","Priesthood And The Holy, Roman","interest"
"3323","347","Stewart, Roberta","4016","Religion","interest"
"3324","347","Stewart, Roberta","3885","Literature, Greek","interest"
"3325","347","Stewart, Roberta","3889","Literature, Latin","interest"
"3326","347","Stewart, Roberta","4016","Religion","interest"
"3327","348","Stoyanova, Simona","3679","Epigraphy","interest"
"3328","348","Stoyanova, Simona","3681","Epigraphy, Greek","interest"
"3329","348","Stoyanova, Simona","3679","Epigraphy","interest"
"3330","348","Stoyanova, Simona","3683","Epigraphy, Latin","interest"
"3331","348","Stoyanova, Simona","3968","Palaeography","interest"
"3332","348","Stoyanova, Simona","3643","Digital Humanities","interest"
"3333","349","Strong, Anise K","3788","History, Roman","interest"
"3334","349","Strong, Anise K","3702","Gender","interest"
"3335","349","Strong, Anise K","4052","Sexuality","interest"
"3336","349","Strong, Anise K","4014","Reception Studies","interest"
"3337","350","Swalec, Jennifer","4016","Religion","interest"
"3338","350","Swalec, Jennifer","4018","Religion, Greek","interest"
"3339","350","Swalec, Jennifer","3679","Epigraphy","interest"
"3340","350","Swalec, Jennifer","3702","Gender","interest"
"3341","350","Swalec, Jennifer","4052","Sexuality","interest"
"3342","350","Swalec, Jennifer","4083","Textiles","interest"
"3343","350","Swalec, Jennifer","3655","Dress","interest"
"3344","351","Thomas, Rosalind","3724","Herodotus","interest"
"3345","351","Thomas, Rosalind","3961","Oral Tradition","interest"
"3346","351","Thomas, Rosalind","3926","Medicine","interest"
"3347","352","Thomas, Christine M.","4085","Theory","interest"
"3348","352","Thomas, Christine M.","4087","Theory, Archaeological","interest"
"3349","352","Thomas, Christine M.","3547","Archaeology","interest"
"3350","352","Thomas, Christine M.","3560","Archaeology, Turkey","interest"
"3351","352","Thomas, Christine M.","4016","Religion","interest"
"3352","352","Thomas, Christine M.","4020","Religion, Mediterranean","interest"
"3353","353","Torregaray Pagola, Elena","3787","History, Republic, Roman","interest"
"3354","353","Torregaray Pagola, Elena","3725","Historiography","interest"
"3355","353","Torregaray Pagola, Elena","3648","Diplomacy","interest"
"3356","353","Torregaray Pagola, Elena","3649","Diplomacy, Roman","interest"
"3357","354","Townsend, Philippa","3865","Late Antiquity","interest"
"3358","354","Townsend, Philippa","3655","Dress","interest"
"3359","354","Townsend, Philippa","3978","Performance","interest"
"3360","354","Townsend, Philippa","3785","History, Religion","interest"
"3361","354","Townsend, Philippa","3926","Medicine","interest"
"3362","354","Townsend, Philippa","3650","Disability","interest"
"3363","354","Townsend, Philippa","3878","Literature, Christian","interest"
"3364","354","Townsend, Philippa","3879","Literature, Christian Apocryphal","interest"
"3365","354","Townsend, Philippa","3931","Melania(S)","interest"
"3366","354","Townsend, Philippa","3702","Gender","interest"
"3367","355","Tsouvala, Georgia","3725","Historiography","interest"
"3368","355","Tsouvala, Georgia","3726","Historiography, Greek","interest"
"3369","355","Tsouvala, Georgia","3990","Plutarch","interest"
"3370","355","Tsouvala, Georgia","3812","History, Women","interest"
"3371","355","Tsouvala, Georgia","3679","Epigraphy","interest"
"3372","356","Upson-Saia, Kristi","3865","Late Antiquity","interest"
"3373","356","Upson-Saia, Kristi","3655","Dress","interest"
"3374","356","Upson-Saia, Kristi","3978","Performance","interest"
"3375","356","Upson-Saia, Kristi","3785","History, Religion","interest"
"3376","356","Upson-Saia, Kristi","3926","Medicine","interest"
"3377","356","Upson-Saia, Kristi","3650","Disability","interest"
"3378","356","Upson-Saia, Kristi","3878","Literature, Christian","interest"
"3379","356","Upson-Saia, Kristi","3879","Literature, Christian Apocryphal","interest"
"3380","356","Upson-Saia, Kristi","3931","Melania(S)","interest"
"3381","356","Upson-Saia, Kristi","3702","Gender","interest"
"3382","357","Urquhart, Lela","3547","Archaeology","interest"
"3383","357","Urquhart, Lela","3556","Archaeology, Greek","interest"
"3384","357","Urquhart, Lela","3622","Colonization","interest"
"3385","357","Urquhart, Lela","3623","Colonization, Greek","interest"
"3386","357","Urquhart, Lela","3624","Colonization, Phoenician","interest"
"3387","357","Urquhart, Lela","3771","History, Mediterranean, West","interest"
"3388","358","van Bremen, Riet","3756","History, Hellenistic","interest"
"3389","358","van Bremen, Riet","3679","Epigraphy","interest"
"3390","358","van Bremen, Riet","3681","Epigraphy, Greek","interest"
"3391","358","van Bremen, Riet","3570","Asia Minor","interest"
"3392","359","van den Hoek, Annewies","3865","Late Antiquity","interest"
"3393","359","van den Hoek, Annewies","3597","Christianity","interest"
"3394","359","van den Hoek, Annewies","3599","Christianity, Early","interest"
"3395","359","van den Hoek, Annewies","3846","Judaism","interest"
"3396","360","van der Blom, Henriette","4032","Republic, Roman, Late","interest"
"3397","360","van der Blom, Henriette","3962","Oratory","interest"
"3398","360","van der Blom, Henriette","3964","Oratory, Roman","interest"
"3399","361","Visscher, Marijn","3861","Language, Greek, Hellenistic","interest"
"3400","361","Visscher, Marijn","3670","Empire","interest"
"3401","361","Visscher, Marijn","3677","Empire, Seleukid","interest"
"3402","362","Vuong, Lily","3846","Judaism","interest"
"3403","362","Vuong, Lily","3849","Judaism, Early","interest"
"3404","362","Vuong, Lily","3597","Christianity","interest"
"3405","362","Vuong, Lily","3599","Christianity, Early","interest"
"3406","362","Vuong, Lily","3702","Gender","interest"
"3407","362","Vuong, Lily","4052","Sexuality","interest"
"3408","362","Vuong, Lily","3865","Late Antiquity","interest"
"3409","362","Vuong, Lily","3878","Literature, Christian","interest"
"3410","362","Vuong, Lily","3879","Literature, Christian Apocryphal","interest"
"3411","363","Walsh, Lisl","3725","Historiography","interest"
"3412","363","Walsh, Lisl","4052","Sexuality","interest"
"3413","363","Walsh, Lisl","3702","Gender","interest"
"3414","363","Walsh, Lisl","3798","History, Self","interest"
"3415","363","Walsh, Lisl","3811","History, Theatre","interest"
"3416","364","Walsh, Erin","3901","Literature, Poetry, Liturgical, Syriac","interest"
"3417","364","Walsh, Erin","3900","Literature, Poetry, Liturgical, Greek","interest"
"3418","364","Walsh, Erin","3865","Late Antiquity","interest"
"3419","364","Walsh, Erin","3597","Christianity","interest"
"3420","364","Walsh, Erin","3599","Christianity, Early","interest"
"3421","364","Walsh, Erin","3582","Biblical Interpretation","interest"
"3422","364","Walsh, Erin","3636","Culture, Literary, Mediterranean, Eastern","interest"
"3423","364","Walsh, Erin","3702","Gender","interest"
"3424","365","Walton, Philippa","3956","Numismatics","interest"
"3425","365","Walton, Philippa","3958","Numismatics, Roman","interest"
"3426","365","Walton, Philippa","3656","Economics","interest"
"3427","365","Walton, Philippa","3657","Economics, Roman","interest"
"3428","365","Walton, Philippa","3918","Material Culture","interest"
"3429","365","Walton, Philippa","3920","Material Culture, Roman","interest"
"3430","365","Walton, Philippa","3547","Archaeology","interest"
"3431","365","Walton, Philippa","3553","Archaeology, Empire, Roman, Provinces, Western","interest"
"3432","365","Walton, Philippa","4016","Religion","interest"
"3433","365","Walton, Philippa","4024","Religion, Roman","interest"
"3434","365","Walton, Philippa","4111","Votive Deposition","interest"
"3435","366","Warren, Meredith J C","3696","Food","interest"
"3436","366","Warren, Meredith J C","3697","Food & Eating","interest"
"3437","366","Warren, Meredith J C","4051","Sense Of Taste, Antiquity","interest"
"3438","366","Warren, Meredith J C","3846","Judaism","interest"
"3439","366","Warren, Meredith J C","3849","Judaism, Early","interest"
"3440","366","Warren, Meredith J C","3597","Christianity","interest"
"3441","366","Warren, Meredith J C","3599","Christianity, Early","interest"
"3442","366","Warren, Meredith J C","3954","Novel, Greek","interest"
"3443","367","Welch, Kathryn","4040","Rome, Empire","interest"
"1955","101","Acton, Karen","3690","Family","interest"
"1956","101","Acton, Karen","3691","Family, Empire, Roman","interest"
"1957","101","Acton, Karen","3956","Numismatics","interest"
"3444","367","Welch, Kathryn","4041","Rome, Republic","interest"
"3445","367","Welch, Kathryn","3546","Appian","interest"
"3446","367","Welch, Kathryn","4002","Pompeii","interest"
"3447","367","Welch, Kathryn","4094","Topography","interest"
"3448","367","Welch, Kathryn","4096","Topography, Rome","interest"
"3449","368","Wickkiser, Bronwen","4016","Religion","interest"
"3450","368","Wickkiser, Bronwen","4018","Religion, Greek","interest"
"3451","368","Wickkiser, Bronwen","4016","Religion","interest"
"3452","368","Wickkiser, Bronwen","4024","Religion, Roman","interest"
"3453","368","Wickkiser, Bronwen","3926","Medicine","interest"
"3454","368","Wickkiser, Bronwen","3927","Medicine, Greek","interest"
"3455","368","Wickkiser, Bronwen","3711","Greece, Classical","interest"
"3456","368","Wickkiser, Bronwen","4039","Rome, Augustan","interest"
"3457","369","Williams, Nadya","3772","History, Military","interest"
"3458","369","Williams, Nadya","3773","History, Military, Greek","interest"
"3459","369","Williams, Nadya","3772","History, Military","interest"
"3460","369","Williams, Nadya","3774","History, Military, Roman","interest"
"3461","369","Williams, Nadya","3772","History, Military","interest"
"3462","370","Yarrow, Liv","3931","Melania(S)","interest"
"3463","370","Yarrow, Liv","3597","Christianity","interest"
"3464","370","Yarrow, Liv","3599","Christianity, Early","interest"
"3465","370","Yarrow, Liv","4078","Syriac","interest"
"3466","370","Yarrow, Liv","3597","Christianity","interest"
"3467","370","Yarrow, Liv","3607","Christianity, Syriac","interest"
"3468","370","Yarrow, Liv","3564","Armenian","interest"
"3469","370","Yarrow, Liv","3688","Evagrius","interest"
"3470","370","Yarrow, Liv","3944","Monasticism","interest"
"3471","370","Yarrow, Liv","3569","Asceticism","interest"
"3472","370","Yarrow, Liv","4114","Women","interest"
"3473","370","Yarrow, Liv","3702","Gender","interest"
"3474","371","Yoshiko Reed, Annette","3915","Magna Graecia","interest"
"3475","371","Yoshiko Reed, Annette","3547","Archaeology","interest"
"3476","371","Yoshiko Reed, Annette","3556","Archaeology, Greek","interest"
"3477","371","Yoshiko Reed, Annette","3617","Classical Tradition","interest"
"3478","372","Young, Robin Darling","3931","Melania(S)","interest"
"3479","372","Young, Robin Darling","3597","Christianity","interest"
"3480","372","Young, Robin Darling","3599","Christianity, Early","interest"
"3481","372","Young, Robin Darling","4078","Syriac","interest"
"3482","372","Young, Robin Darling","3597","Christianity","interest"
"3483","372","Young, Robin Darling","3607","Christianity, Syriac","interest"
"3484","372","Young, Robin Darling","3564","Armenian","interest"
"3485","372","Young, Robin Darling","3688","Evagrius","interest"
"3486","372","Young, Robin Darling","3944","Monasticism","interest"
"3487","372","Young, Robin Darling","3569","Asceticism","interest"
"3488","372","Young, Robin Darling","4114","Women","interest"
"3489","372","Young, Robin Darling","3702","Gender","interest"
"3490","373","Zaccagnino, Cristiana","3915","Magna Graecia","interest"
"3491","373","Zaccagnino, Cristiana","3547","Archaeology","interest"
"3492","373","Zaccagnino, Cristiana","3556","Archaeology, Greek","interest"
"3493","373","Zaccagnino, Cristiana","3617","Classical Tradition","interest"
"3494","374","Zimmermann Damer, Erika","4052","Sexuality","interest"
"3495","374","Zimmermann Damer, Erika","3702","Gender","interest"
"3496","374","Zimmermann Damer, Erika","3799","History, Social","interest"
"3497","374","Zimmermann Damer, Erika","3806","History, Social, Republic, Roman, Late","interest"
"3498","374","Zimmermann Damer, Erika","3799","History, Social","interest"
"3499","374","Zimmermann Damer, Erika","3802","History, Social, Empire, Rome, Early","interest"
"3500","374","Zimmermann Damer, Erika","3707","Graffiti","interest"
"3501","375","Ziskowski, Angela","3547","Archaeology","interest"
"3502","375","Ziskowski, Angela","3556","Archaeology, Greek","interest"
"3503","375","Ziskowski, Angela","3994","Polis Formation","interest"
"3504","375","Ziskowski, Angela","3737","History, Corinth","interest"
"3505","375","Ziskowski, Angela","4003","Pottery","interest"
"3506","375","Ziskowski, Angela","3814","Iconography","interest"
"3507","375","Ziskowski, Angela","3687","Ethnicity","interest"
"3508","375","Ziskowski, Angela","3816","Identity","interest"
"3509","375","Ziskowski, Angela","3710","Greece, Archaic","interest"
"3510","376","Holman, Lindsay ","3547","Archaeology","interest"
"3511","376","Holman, Lindsay ","3918","Material Culture","interest"
"3512","376","Holman, Lindsay ","3799","History, Social","interest"
"3513","376","Holman, Lindsay ","3743","History, Economic","interest"
"3514","376","Holman, Lindsay ","3788","History, Roman","interest"
"3515","376","Holman, Lindsay ","3547","Archaeology","interest"
"3516","376","Holman, Lindsay ","3558","Archaeology, Roman","interest"
"3517","107","Atack, Carol","3725","Historiography","interest"
"3518","124","Bianco, Elisabetta","3725","Historiography","interest"
"3519","128","Bosak-Schroeder, Clara","3725","Historiography","interest"
"3520","151","Constantakopoulou, Christy","3725","Historiography","interest"
"3521","201","Gazzano, Francesca","3725","Historiography","interest"
"3522","215","Hart, Rachel","3725","Historiography","interest"
"3523","217","Hau, Lisa Irene","3725","Historiography","interest"
"3524","283","Monaco Caterine, Mallory","3725","Historiography","interest"
"3525","355","Tsouvala, Georgia","3725","Historiography","interest"
"3526","321","Roy, Sydnor","3725","Historiography","interest"
"3527","246","Köster, Isabel","3725","Historiography","interest"
"3528","146","Closs, Virginia","3725","Historiography","interest"
"3529","246","Köster, Isabel","3725","Historiography","interest"
"3530","319","Rosenblitt, Alison","3725","Historiography","interest"
"3531","202","Gerrish, Jennifer","3725","Historiography","interest"
"3532","205","Gillespie, Caitlin","3725","Historiography","interest"
